"ObjectIndex","ObjectType","ObjectID","FieldType","FieldName","FieldValue"
"0","BankHeader","","4cc","dwTag","b&apos;BKHD&apos;"
"0","BankHeader","","u32","dwChunkSize","28"
"0","BankHeader","","u32","dwBankGeneratorVersion","88"
"0","BankHeader","","sid","dwSoundBankID","1417353184"
"0","BankHeader","","u32","dwLanguageID","12"
"0","BankHeader","","u32","bFeedbackInBank","0"
"0","BankHeader","","u32","dwProjectID","168"
"0","BankHeader","","gap","padding","8"
"1","AkBankHeader","","u32","dwBankGeneratorVersion","88"
"1","AkBankHeader","","sid","dwSoundBankID","1417353184"
"1","AkBankHeader","","u32","dwLanguageID","12"
"1","AkBankHeader","","u32","bFeedbackInBank","0"
"1","AkBankHeader","","u32","dwProjectID","168"
"1","AkBankHeader","","gap","padding","8"
"2","MediaIndex","","4cc","dwTag","b&apos;DIDX&apos;"
"2","MediaIndex","","u32","dwChunkSize","1260"
"2","MediaIndex","","sid","id","382402011"
"2","MediaIndex","382402011","u32","uOffset","0"
"2","MediaIndex","382402011","u32","uSize","3846"
"2","MediaIndex","382402011","sid","id","836859547"
"2","MediaIndex","382402011","u32","uOffset","3856"
"2","MediaIndex","382402011","u32","uSize","3130"
"2","MediaIndex","382402011","sid","id","353841134"
"2","MediaIndex","382402011","u32","uOffset","6992"
"2","MediaIndex","382402011","u32","uSize","4988"
"2","MediaIndex","382402011","sid","id","781584840"
"2","MediaIndex","382402011","u32","uOffset","11984"
"2","MediaIndex","382402011","u32","uSize","3176"
"2","MediaIndex","382402011","sid","id","285607759"
"2","MediaIndex","382402011","u32","uOffset","15168"
"2","MediaIndex","382402011","u32","uSize","6248"
"2","MediaIndex","382402011","sid","id","240912965"
"2","MediaIndex","382402011","u32","uOffset","21424"
"2","MediaIndex","382402011","u32","uSize","2833"
"2","MediaIndex","382402011","sid","id","449603267"
"2","MediaIndex","382402011","u32","uOffset","24272"
"2","MediaIndex","382402011","u32","uSize","4211"
"2","MediaIndex","382402011","sid","id","823705667"
"2","MediaIndex","382402011","u32","uOffset","28496"
"2","MediaIndex","382402011","u32","uSize","3443"
"2","MediaIndex","382402011","sid","id","371394614"
"2","MediaIndex","382402011","u32","uOffset","31952"
"2","MediaIndex","382402011","u32","uSize","4190"
"2","MediaIndex","382402011","sid","id","38372339"
"2","MediaIndex","382402011","u32","uOffset","36144"
"2","MediaIndex","382402011","u32","uSize","3010"
"2","MediaIndex","382402011","sid","id","431481085"
"2","MediaIndex","382402011","u32","uOffset","39168"
"2","MediaIndex","382402011","u32","uSize","3410"
"2","MediaIndex","382402011","sid","id","1063776406"
"2","MediaIndex","382402011","u32","uOffset","42592"
"2","MediaIndex","382402011","u32","uSize","3629"
"2","MediaIndex","382402011","sid","id","431551151"
"2","MediaIndex","382402011","u32","uOffset","46224"
"2","MediaIndex","382402011","u32","uSize","4292"
"2","MediaIndex","382402011","sid","id","140429898"
"2","MediaIndex","382402011","u32","uOffset","50528"
"2","MediaIndex","382402011","u32","uSize","2805"
"2","MediaIndex","382402011","sid","id","401643321"
"2","MediaIndex","382402011","u32","uOffset","53344"
"2","MediaIndex","382402011","u32","uSize","3127"
"2","MediaIndex","382402011","sid","id","623153603"
"2","MediaIndex","382402011","u32","uOffset","56480"
"2","MediaIndex","382402011","u32","uSize","3468"
"2","MediaIndex","382402011","sid","id","410268385"
"2","MediaIndex","382402011","u32","uOffset","59952"
"2","MediaIndex","382402011","u32","uSize","3241"
"2","MediaIndex","382402011","sid","id","337206063"
"2","MediaIndex","382402011","u32","uOffset","63200"
"2","MediaIndex","382402011","u32","uSize","3974"
"2","MediaIndex","382402011","sid","id","185096493"
"2","MediaIndex","382402011","u32","uOffset","67184"
"2","MediaIndex","382402011","u32","uSize","5910"
"2","MediaIndex","382402011","sid","id","123995673"
"2","MediaIndex","382402011","u32","uOffset","73104"
"2","MediaIndex","382402011","u32","uSize","3529"
"2","MediaIndex","382402011","sid","id","717250427"
"2","MediaIndex","382402011","u32","uOffset","76640"
"2","MediaIndex","382402011","u32","uSize","4239"
"2","MediaIndex","382402011","sid","id","429713486"
"2","MediaIndex","382402011","u32","uOffset","80880"
"2","MediaIndex","382402011","u32","uSize","3253"
"2","MediaIndex","382402011","sid","id","632520951"
"2","MediaIndex","382402011","u32","uOffset","84144"
"2","MediaIndex","382402011","u32","uSize","3054"
"2","MediaIndex","382402011","sid","id","860084154"
"2","MediaIndex","382402011","u32","uOffset","87200"
"2","MediaIndex","382402011","u32","uSize","3036"
"2","MediaIndex","382402011","sid","id","385288379"
"2","MediaIndex","382402011","u32","uOffset","90240"
"2","MediaIndex","382402011","u32","uSize","2980"
"2","MediaIndex","382402011","sid","id","233438342"
"2","MediaIndex","382402011","u32","uOffset","93232"
"2","MediaIndex","382402011","u32","uSize","3480"
"2","MediaIndex","382402011","sid","id","547039271"
"2","MediaIndex","382402011","u32","uOffset","96720"
"2","MediaIndex","382402011","u32","uSize","2711"
"2","MediaIndex","382402011","sid","id","130398566"
"2","MediaIndex","382402011","u32","uOffset","99440"
"2","MediaIndex","382402011","u32","uSize","3935"
"2","MediaIndex","382402011","sid","id","626322069"
"2","MediaIndex","382402011","u32","uOffset","103376"
"2","MediaIndex","382402011","u32","uSize","4627"
"2","MediaIndex","382402011","sid","id","712654566"
"2","MediaIndex","382402011","u32","uOffset","108016"
"2","MediaIndex","382402011","u32","uSize","3211"
"2","MediaIndex","382402011","sid","id","575396518"
"2","MediaIndex","382402011","u32","uOffset","111232"
"2","MediaIndex","382402011","u32","uSize","2923"
"2","MediaIndex","382402011","sid","id","415162792"
"2","MediaIndex","382402011","u32","uOffset","114160"
"2","MediaIndex","382402011","u32","uSize","2662"
"2","MediaIndex","382402011","sid","id","514246346"
"2","MediaIndex","382402011","u32","uOffset","116832"
"2","MediaIndex","382402011","u32","uSize","3479"
"2","MediaIndex","382402011","sid","id","201433572"
"2","MediaIndex","382402011","u32","uOffset","120320"
"2","MediaIndex","382402011","u32","uSize","2719"
"2","MediaIndex","382402011","sid","id","313851490"
"2","MediaIndex","382402011","u32","uOffset","123040"
"2","MediaIndex","382402011","u32","uSize","4644"
"2","MediaIndex","382402011","sid","id","157056275"
"2","MediaIndex","382402011","u32","uOffset","127696"
"2","MediaIndex","382402011","u32","uSize","2763"
"2","MediaIndex","382402011","sid","id","246609026"
"2","MediaIndex","382402011","u32","uOffset","130464"
"2","MediaIndex","382402011","u32","uSize","4069"
"2","MediaIndex","382402011","sid","id","323532677"
"2","MediaIndex","382402011","u32","uOffset","134544"
"2","MediaIndex","382402011","u32","uSize","2764"
"2","MediaIndex","382402011","sid","id","250104555"
"2","MediaIndex","382402011","u32","uOffset","137312"
"2","MediaIndex","382402011","u32","uSize","3331"
"2","MediaIndex","382402011","sid","id","3425580"
"2","MediaIndex","382402011","u32","uOffset","140656"
"2","MediaIndex","382402011","u32","uSize","3205"
"2","MediaIndex","382402011","sid","id","105106109"
"2","MediaIndex","382402011","u32","uOffset","143872"
"2","MediaIndex","382402011","u32","uSize","3264"
"2","MediaIndex","382402011","sid","id","295197945"
"2","MediaIndex","382402011","u32","uOffset","147136"
"2","MediaIndex","382402011","u32","uSize","3200"
"2","MediaIndex","382402011","sid","id","846917398"
"2","MediaIndex","382402011","u32","uOffset","150336"
"2","MediaIndex","382402011","u32","uSize","2577"
"2","MediaIndex","382402011","sid","id","713057920"
"2","MediaIndex","382402011","u32","uOffset","152928"
"2","MediaIndex","382402011","u32","uSize","3809"
"2","MediaIndex","382402011","sid","id","739960959"
"2","MediaIndex","382402011","u32","uOffset","156752"
"2","MediaIndex","382402011","u32","uSize","3196"
"2","MediaIndex","382402011","sid","id","202264735"
"2","MediaIndex","382402011","u32","uOffset","159952"
"2","MediaIndex","382402011","u32","uSize","5406"
"2","MediaIndex","382402011","sid","id","969023310"
"2","MediaIndex","382402011","u32","uOffset","165360"
"2","MediaIndex","382402011","u32","uSize","3582"
"2","MediaIndex","382402011","sid","id","346829381"
"2","MediaIndex","382402011","u32","uOffset","168944"
"2","MediaIndex","382402011","u32","uSize","3144"
"2","MediaIndex","382402011","sid","id","272200703"
"2","MediaIndex","382402011","u32","uOffset","172096"
"2","MediaIndex","382402011","u32","uSize","2821"
"2","MediaIndex","382402011","sid","id","272522425"
"2","MediaIndex","382402011","u32","uOffset","174928"
"2","MediaIndex","382402011","u32","uSize","3123"
"2","MediaIndex","382402011","sid","id","253212335"
"2","MediaIndex","382402011","u32","uOffset","178064"
"2","MediaIndex","382402011","u32","uSize","2773"
"2","MediaIndex","382402011","sid","id","536154943"
"2","MediaIndex","382402011","u32","uOffset","180848"
"2","MediaIndex","382402011","u32","uSize","5415"
"2","MediaIndex","382402011","sid","id","755501008"
"2","MediaIndex","382402011","u32","uOffset","186272"
"2","MediaIndex","382402011","u32","uSize","3267"
"2","MediaIndex","382402011","sid","id","718012839"
"2","MediaIndex","382402011","u32","uOffset","189552"
"2","MediaIndex","382402011","u32","uSize","2786"
"2","MediaIndex","382402011","sid","id","874935267"
"2","MediaIndex","382402011","u32","uOffset","192352"
"2","MediaIndex","382402011","u32","uSize","3357"
"2","MediaIndex","382402011","sid","id","616565789"
"2","MediaIndex","382402011","u32","uOffset","195712"
"2","MediaIndex","382402011","u32","uSize","2599"
"2","MediaIndex","382402011","sid","id","731848657"
"2","MediaIndex","382402011","u32","uOffset","198320"
"2","MediaIndex","382402011","u32","uSize","2909"
"2","MediaIndex","382402011","sid","id","795110502"
"2","MediaIndex","382402011","u32","uOffset","201232"
"2","MediaIndex","382402011","u32","uSize","4064"
"2","MediaIndex","382402011","sid","id","398622759"
"2","MediaIndex","382402011","u32","uOffset","205296"
"2","MediaIndex","382402011","u32","uSize","3727"
"2","MediaIndex","382402011","sid","id","591196620"
"2","MediaIndex","382402011","u32","uOffset","209024"
"2","MediaIndex","382402011","u32","uSize","4515"
"2","MediaIndex","382402011","sid","id","322706511"
"2","MediaIndex","382402011","u32","uOffset","213552"
"2","MediaIndex","382402011","u32","uSize","2941"
"2","MediaIndex","382402011","sid","id","920202335"
"2","MediaIndex","382402011","u32","uOffset","216496"
"2","MediaIndex","382402011","u32","uSize","2580"
"2","MediaIndex","382402011","sid","id","20696694"
"2","MediaIndex","382402011","u32","uOffset","219088"
"2","MediaIndex","382402011","u32","uSize","3268"
"2","MediaIndex","382402011","sid","id","448827065"
"2","MediaIndex","382402011","u32","uOffset","222368"
"2","MediaIndex","382402011","u32","uSize","3040"
"2","MediaIndex","382402011","sid","id","1012272758"
"2","MediaIndex","382402011","u32","uOffset","225408"
"2","MediaIndex","382402011","u32","uSize","3672"
"2","MediaIndex","382402011","sid","id","458958901"
"2","MediaIndex","382402011","u32","uOffset","229088"
"2","MediaIndex","382402011","u32","uSize","3425"
"2","MediaIndex","382402011","sid","id","334746582"
"2","MediaIndex","382402011","u32","uOffset","232528"
"2","MediaIndex","382402011","u32","uSize","2713"
"2","MediaIndex","382402011","sid","id","461795631"
"2","MediaIndex","382402011","u32","uOffset","235248"
"2","MediaIndex","382402011","u32","uSize","4280"
"2","MediaIndex","382402011","sid","id","647942636"
"2","MediaIndex","382402011","u32","uOffset","239536"
"2","MediaIndex","382402011","u32","uSize","2912"
"2","MediaIndex","382402011","sid","id","655167511"
"2","MediaIndex","382402011","u32","uOffset","242448"
"2","MediaIndex","382402011","u32","uSize","3840"
"2","MediaIndex","382402011","sid","id","142501603"
"2","MediaIndex","382402011","u32","uOffset","246288"
"2","MediaIndex","382402011","u32","uSize","3134"
"2","MediaIndex","382402011","sid","id","723186224"
"2","MediaIndex","382402011","u32","uOffset","249424"
"2","MediaIndex","382402011","u32","uSize","3814"
"2","MediaIndex","382402011","sid","id","898001860"
"2","MediaIndex","382402011","u32","uOffset","253248"
"2","MediaIndex","382402011","u32","uSize","3152"
"2","MediaIndex","382402011","sid","id","558462656"
"2","MediaIndex","382402011","u32","uOffset","256400"
"2","MediaIndex","382402011","u32","uSize","3023"
"2","MediaIndex","382402011","sid","id","831866575"
"2","MediaIndex","382402011","u32","uOffset","259424"
"2","MediaIndex","382402011","u32","uSize","2336"
"2","MediaIndex","382402011","sid","id","115875410"
"2","MediaIndex","382402011","u32","uOffset","261760"
"2","MediaIndex","382402011","u32","uSize","3137"
"2","MediaIndex","382402011","sid","id","28397653"
"2","MediaIndex","382402011","u32","uOffset","264912"
"2","MediaIndex","382402011","u32","uSize","2186"
"2","MediaIndex","382402011","sid","id","289836723"
"2","MediaIndex","382402011","u32","uOffset","267104"
"2","MediaIndex","382402011","u32","uSize","2955"
"2","MediaIndex","382402011","sid","id","508384238"
"2","MediaIndex","382402011","u32","uOffset","270064"
"2","MediaIndex","382402011","u32","uSize","2413"
"2","MediaIndex","382402011","sid","id","159921588"
"2","MediaIndex","382402011","u32","uOffset","272480"
"2","MediaIndex","382402011","u32","uSize","3192"
"2","MediaIndex","382402011","sid","id","434389044"
"2","MediaIndex","382402011","u32","uOffset","275680"
"2","MediaIndex","382402011","u32","uSize","2728"
"2","MediaIndex","382402011","sid","id","441080534"
"2","MediaIndex","382402011","u32","uOffset","278416"
"2","MediaIndex","382402011","u32","uSize","3484"
"2","MediaIndex","382402011","sid","id","802166597"
"2","MediaIndex","382402011","u32","uOffset","281904"
"2","MediaIndex","382402011","u32","uSize","2286"
"2","MediaIndex","382402011","sid","id","99395565"
"2","MediaIndex","382402011","u32","uOffset","284192"
"2","MediaIndex","382402011","u32","uSize","3353"
"2","MediaIndex","382402011","sid","id","1004298845"
"2","MediaIndex","382402011","u32","uOffset","287552"
"2","MediaIndex","382402011","u32","uSize","2448"
"2","MediaIndex","382402011","sid","id","110723765"
"2","MediaIndex","382402011","u32","uOffset","290000"
"2","MediaIndex","382402011","u32","uSize","3106"
"2","MediaIndex","382402011","sid","id","704692640"
"2","MediaIndex","382402011","u32","uOffset","293120"
"2","MediaIndex","382402011","u32","uSize","2941"
"2","MediaIndex","382402011","sid","id","585322642"
"2","MediaIndex","382402011","u32","uOffset","296064"
"2","MediaIndex","382402011","u32","uSize","2576"
"2","MediaIndex","382402011","sid","id","324025043"
"2","MediaIndex","382402011","u32","uOffset","298640"
"2","MediaIndex","382402011","u32","uSize","2892"
"2","MediaIndex","382402011","sid","id","1040911784"
"2","MediaIndex","382402011","u32","uOffset","301536"
"2","MediaIndex","382402011","u32","uSize","3352"
"2","MediaIndex","382402011","sid","id","822386335"
"2","MediaIndex","382402011","u32","uOffset","304896"
"2","MediaIndex","382402011","u32","uSize","2398"
"2","MediaIndex","382402011","sid","id","136987909"
"2","MediaIndex","382402011","u32","uOffset","307296"
"2","MediaIndex","382402011","u32","uSize","2684"
"2","MediaIndex","382402011","sid","id","305371706"
"2","MediaIndex","382402011","u32","uOffset","309984"
"2","MediaIndex","382402011","u32","uSize","2425"
"2","MediaIndex","382402011","sid","id","253103376"
"2","MediaIndex","382402011","u32","uOffset","312416"
"2","MediaIndex","382402011","u32","uSize","2702"
"2","MediaIndex","382402011","sid","id","276506526"
"2","MediaIndex","382402011","u32","uOffset","315120"
"2","MediaIndex","382402011","u32","uSize","3261"
"2","MediaIndex","382402011","sid","id","833202924"
"2","MediaIndex","382402011","u32","uOffset","318384"
"2","MediaIndex","382402011","u32","uSize","3225"
"2","MediaIndex","382402011","sid","id","911543220"
"2","MediaIndex","382402011","u32","uOffset","321616"
"2","MediaIndex","382402011","u32","uSize","3703"
"2","MediaIndex","382402011","sid","id","833742253"
"2","MediaIndex","382402011","u32","uOffset","325328"
"2","MediaIndex","382402011","u32","uSize","2985"
"2","MediaIndex","382402011","sid","id","891536372"
"2","MediaIndex","382402011","u32","uOffset","328320"
"2","MediaIndex","382402011","u32","uSize","5115"
"2","MediaIndex","382402011","sid","id","366831874"
"2","MediaIndex","382402011","u32","uOffset","333440"
"2","MediaIndex","382402011","u32","uSize","3146"
"2","MediaIndex","382402011","sid","id","846685508"
"2","MediaIndex","382402011","u32","uOffset","336592"
"2","MediaIndex","382402011","u32","uSize","3379"
"2","MediaIndex","382402011","sid","id","697282788"
"2","MediaIndex","382402011","u32","uOffset","339984"
"2","MediaIndex","382402011","u32","uSize","3044"
"2","MediaIndex","382402011","sid","id","117431200"
"2","MediaIndex","382402011","u32","uOffset","343040"
"2","MediaIndex","382402011","u32","uSize","5062"
"2","MediaIndex","382402011","sid","id","237528681"
"2","MediaIndex","382402011","u32","uOffset","348112"
"2","MediaIndex","382402011","u32","uSize","2716"
"2","MediaIndex","382402011","sid","id","697193758"
"2","MediaIndex","382402011","u32","uOffset","350832"
"2","MediaIndex","382402011","u32","uSize","4151"
"3","MediaHeader","","sid","id","382402011"
"3","MediaHeader","382402011","u32","uOffset","0"
"3","MediaHeader","382402011","u32","uSize","3846"
"4","MediaHeader","","sid","id","836859547"
"4","MediaHeader","836859547","u32","uOffset","3856"
"4","MediaHeader","836859547","u32","uSize","3130"
"5","MediaHeader","","sid","id","353841134"
"5","MediaHeader","353841134","u32","uOffset","6992"
"5","MediaHeader","353841134","u32","uSize","4988"
"6","MediaHeader","","sid","id","781584840"
"6","MediaHeader","781584840","u32","uOffset","11984"
"6","MediaHeader","781584840","u32","uSize","3176"
"7","MediaHeader","","sid","id","285607759"
"7","MediaHeader","285607759","u32","uOffset","15168"
"7","MediaHeader","285607759","u32","uSize","6248"
"8","MediaHeader","","sid","id","240912965"
"8","MediaHeader","240912965","u32","uOffset","21424"
"8","MediaHeader","240912965","u32","uSize","2833"
"9","MediaHeader","","sid","id","449603267"
"9","MediaHeader","449603267","u32","uOffset","24272"
"9","MediaHeader","449603267","u32","uSize","4211"
"10","MediaHeader","","sid","id","823705667"
"10","MediaHeader","823705667","u32","uOffset","28496"
"10","MediaHeader","823705667","u32","uSize","3443"
"11","MediaHeader","","sid","id","371394614"
"11","MediaHeader","371394614","u32","uOffset","31952"
"11","MediaHeader","371394614","u32","uSize","4190"
"12","MediaHeader","","sid","id","38372339"
"12","MediaHeader","38372339","u32","uOffset","36144"
"12","MediaHeader","38372339","u32","uSize","3010"
"13","MediaHeader","","sid","id","431481085"
"13","MediaHeader","431481085","u32","uOffset","39168"
"13","MediaHeader","431481085","u32","uSize","3410"
"14","MediaHeader","","sid","id","1063776406"
"14","MediaHeader","1063776406","u32","uOffset","42592"
"14","MediaHeader","1063776406","u32","uSize","3629"
"15","MediaHeader","","sid","id","431551151"
"15","MediaHeader","431551151","u32","uOffset","46224"
"15","MediaHeader","431551151","u32","uSize","4292"
"16","MediaHeader","","sid","id","140429898"
"16","MediaHeader","140429898","u32","uOffset","50528"
"16","MediaHeader","140429898","u32","uSize","2805"
"17","MediaHeader","","sid","id","401643321"
"17","MediaHeader","401643321","u32","uOffset","53344"
"17","MediaHeader","401643321","u32","uSize","3127"
"18","MediaHeader","","sid","id","623153603"
"18","MediaHeader","623153603","u32","uOffset","56480"
"18","MediaHeader","623153603","u32","uSize","3468"
"19","MediaHeader","","sid","id","410268385"
"19","MediaHeader","410268385","u32","uOffset","59952"
"19","MediaHeader","410268385","u32","uSize","3241"
"20","MediaHeader","","sid","id","337206063"
"20","MediaHeader","337206063","u32","uOffset","63200"
"20","MediaHeader","337206063","u32","uSize","3974"
"21","MediaHeader","","sid","id","185096493"
"21","MediaHeader","185096493","u32","uOffset","67184"
"21","MediaHeader","185096493","u32","uSize","5910"
"22","MediaHeader","","sid","id","123995673"
"22","MediaHeader","123995673","u32","uOffset","73104"
"22","MediaHeader","123995673","u32","uSize","3529"
"23","MediaHeader","","sid","id","717250427"
"23","MediaHeader","717250427","u32","uOffset","76640"
"23","MediaHeader","717250427","u32","uSize","4239"
"24","MediaHeader","","sid","id","429713486"
"24","MediaHeader","429713486","u32","uOffset","80880"
"24","MediaHeader","429713486","u32","uSize","3253"
"25","MediaHeader","","sid","id","632520951"
"25","MediaHeader","632520951","u32","uOffset","84144"
"25","MediaHeader","632520951","u32","uSize","3054"
"26","MediaHeader","","sid","id","860084154"
"26","MediaHeader","860084154","u32","uOffset","87200"
"26","MediaHeader","860084154","u32","uSize","3036"
"27","MediaHeader","","sid","id","385288379"
"27","MediaHeader","385288379","u32","uOffset","90240"
"27","MediaHeader","385288379","u32","uSize","2980"
"28","MediaHeader","","sid","id","233438342"
"28","MediaHeader","233438342","u32","uOffset","93232"
"28","MediaHeader","233438342","u32","uSize","3480"
"29","MediaHeader","","sid","id","547039271"
"29","MediaHeader","547039271","u32","uOffset","96720"
"29","MediaHeader","547039271","u32","uSize","2711"
"30","MediaHeader","","sid","id","130398566"
"30","MediaHeader","130398566","u32","uOffset","99440"
"30","MediaHeader","130398566","u32","uSize","3935"
"31","MediaHeader","","sid","id","626322069"
"31","MediaHeader","626322069","u32","uOffset","103376"
"31","MediaHeader","626322069","u32","uSize","4627"
"32","MediaHeader","","sid","id","712654566"
"32","MediaHeader","712654566","u32","uOffset","108016"
"32","MediaHeader","712654566","u32","uSize","3211"
"33","MediaHeader","","sid","id","575396518"
"33","MediaHeader","575396518","u32","uOffset","111232"
"33","MediaHeader","575396518","u32","uSize","2923"
"34","MediaHeader","","sid","id","415162792"
"34","MediaHeader","415162792","u32","uOffset","114160"
"34","MediaHeader","415162792","u32","uSize","2662"
"35","MediaHeader","","sid","id","514246346"
"35","MediaHeader","514246346","u32","uOffset","116832"
"35","MediaHeader","514246346","u32","uSize","3479"
"36","MediaHeader","","sid","id","201433572"
"36","MediaHeader","201433572","u32","uOffset","120320"
"36","MediaHeader","201433572","u32","uSize","2719"
"37","MediaHeader","","sid","id","313851490"
"37","MediaHeader","313851490","u32","uOffset","123040"
"37","MediaHeader","313851490","u32","uSize","4644"
"38","MediaHeader","","sid","id","157056275"
"38","MediaHeader","157056275","u32","uOffset","127696"
"38","MediaHeader","157056275","u32","uSize","2763"
"39","MediaHeader","","sid","id","246609026"
"39","MediaHeader","246609026","u32","uOffset","130464"
"39","MediaHeader","246609026","u32","uSize","4069"
"40","MediaHeader","","sid","id","323532677"
"40","MediaHeader","323532677","u32","uOffset","134544"
"40","MediaHeader","323532677","u32","uSize","2764"
"41","MediaHeader","","sid","id","250104555"
"41","MediaHeader","250104555","u32","uOffset","137312"
"41","MediaHeader","250104555","u32","uSize","3331"
"42","MediaHeader","","sid","id","3425580"
"42","MediaHeader","3425580","u32","uOffset","140656"
"42","MediaHeader","3425580","u32","uSize","3205"
"43","MediaHeader","","sid","id","105106109"
"43","MediaHeader","105106109","u32","uOffset","143872"
"43","MediaHeader","105106109","u32","uSize","3264"
"44","MediaHeader","","sid","id","295197945"
"44","MediaHeader","295197945","u32","uOffset","147136"
"44","MediaHeader","295197945","u32","uSize","3200"
"45","MediaHeader","","sid","id","846917398"
"45","MediaHeader","846917398","u32","uOffset","150336"
"45","MediaHeader","846917398","u32","uSize","2577"
"46","MediaHeader","","sid","id","713057920"
"46","MediaHeader","713057920","u32","uOffset","152928"
"46","MediaHeader","713057920","u32","uSize","3809"
"47","MediaHeader","","sid","id","739960959"
"47","MediaHeader","739960959","u32","uOffset","156752"
"47","MediaHeader","739960959","u32","uSize","3196"
"48","MediaHeader","","sid","id","202264735"
"48","MediaHeader","202264735","u32","uOffset","159952"
"48","MediaHeader","202264735","u32","uSize","5406"
"49","MediaHeader","","sid","id","969023310"
"49","MediaHeader","969023310","u32","uOffset","165360"
"49","MediaHeader","969023310","u32","uSize","3582"
"50","MediaHeader","","sid","id","346829381"
"50","MediaHeader","346829381","u32","uOffset","168944"
"50","MediaHeader","346829381","u32","uSize","3144"
"51","MediaHeader","","sid","id","272200703"
"51","MediaHeader","272200703","u32","uOffset","172096"
"51","MediaHeader","272200703","u32","uSize","2821"
"52","MediaHeader","","sid","id","272522425"
"52","MediaHeader","272522425","u32","uOffset","174928"
"52","MediaHeader","272522425","u32","uSize","3123"
"53","MediaHeader","","sid","id","253212335"
"53","MediaHeader","253212335","u32","uOffset","178064"
"53","MediaHeader","253212335","u32","uSize","2773"
"54","MediaHeader","","sid","id","536154943"
"54","MediaHeader","536154943","u32","uOffset","180848"
"54","MediaHeader","536154943","u32","uSize","5415"
"55","MediaHeader","","sid","id","755501008"
"55","MediaHeader","755501008","u32","uOffset","186272"
"55","MediaHeader","755501008","u32","uSize","3267"
"56","MediaHeader","","sid","id","718012839"
"56","MediaHeader","718012839","u32","uOffset","189552"
"56","MediaHeader","718012839","u32","uSize","2786"
"57","MediaHeader","","sid","id","874935267"
"57","MediaHeader","874935267","u32","uOffset","192352"
"57","MediaHeader","874935267","u32","uSize","3357"
"58","MediaHeader","","sid","id","616565789"
"58","MediaHeader","616565789","u32","uOffset","195712"
"58","MediaHeader","616565789","u32","uSize","2599"
"59","MediaHeader","","sid","id","731848657"
"59","MediaHeader","731848657","u32","uOffset","198320"
"59","MediaHeader","731848657","u32","uSize","2909"
"60","MediaHeader","","sid","id","795110502"
"60","MediaHeader","795110502","u32","uOffset","201232"
"60","MediaHeader","795110502","u32","uSize","4064"
"61","MediaHeader","","sid","id","398622759"
"61","MediaHeader","398622759","u32","uOffset","205296"
"61","MediaHeader","398622759","u32","uSize","3727"
"62","MediaHeader","","sid","id","591196620"
"62","MediaHeader","591196620","u32","uOffset","209024"
"62","MediaHeader","591196620","u32","uSize","4515"
"63","MediaHeader","","sid","id","322706511"
"63","MediaHeader","322706511","u32","uOffset","213552"
"63","MediaHeader","322706511","u32","uSize","2941"
"64","MediaHeader","","sid","id","920202335"
"64","MediaHeader","920202335","u32","uOffset","216496"
"64","MediaHeader","920202335","u32","uSize","2580"
"65","MediaHeader","","sid","id","20696694"
"65","MediaHeader","20696694","u32","uOffset","219088"
"65","MediaHeader","20696694","u32","uSize","3268"
"66","MediaHeader","","sid","id","448827065"
"66","MediaHeader","448827065","u32","uOffset","222368"
"66","MediaHeader","448827065","u32","uSize","3040"
"67","MediaHeader","","sid","id","1012272758"
"67","MediaHeader","1012272758","u32","uOffset","225408"
"67","MediaHeader","1012272758","u32","uSize","3672"
"68","MediaHeader","","sid","id","458958901"
"68","MediaHeader","458958901","u32","uOffset","229088"
"68","MediaHeader","458958901","u32","uSize","3425"
"69","MediaHeader","","sid","id","334746582"
"69","MediaHeader","334746582","u32","uOffset","232528"
"69","MediaHeader","334746582","u32","uSize","2713"
"70","MediaHeader","","sid","id","461795631"
"70","MediaHeader","461795631","u32","uOffset","235248"
"70","MediaHeader","461795631","u32","uSize","4280"
"71","MediaHeader","","sid","id","647942636"
"71","MediaHeader","647942636","u32","uOffset","239536"
"71","MediaHeader","647942636","u32","uSize","2912"
"72","MediaHeader","","sid","id","655167511"
"72","MediaHeader","655167511","u32","uOffset","242448"
"72","MediaHeader","655167511","u32","uSize","3840"
"73","MediaHeader","","sid","id","142501603"
"73","MediaHeader","142501603","u32","uOffset","246288"
"73","MediaHeader","142501603","u32","uSize","3134"
"74","MediaHeader","","sid","id","723186224"
"74","MediaHeader","723186224","u32","uOffset","249424"
"74","MediaHeader","723186224","u32","uSize","3814"
"75","MediaHeader","","sid","id","898001860"
"75","MediaHeader","898001860","u32","uOffset","253248"
"75","MediaHeader","898001860","u32","uSize","3152"
"76","MediaHeader","","sid","id","558462656"
"76","MediaHeader","558462656","u32","uOffset","256400"
"76","MediaHeader","558462656","u32","uSize","3023"
"77","MediaHeader","","sid","id","831866575"
"77","MediaHeader","831866575","u32","uOffset","259424"
"77","MediaHeader","831866575","u32","uSize","2336"
"78","MediaHeader","","sid","id","115875410"
"78","MediaHeader","115875410","u32","uOffset","261760"
"78","MediaHeader","115875410","u32","uSize","3137"
"79","MediaHeader","","sid","id","28397653"
"79","MediaHeader","28397653","u32","uOffset","264912"
"79","MediaHeader","28397653","u32","uSize","2186"
"80","MediaHeader","","sid","id","289836723"
"80","MediaHeader","289836723","u32","uOffset","267104"
"80","MediaHeader","289836723","u32","uSize","2955"
"81","MediaHeader","","sid","id","508384238"
